,Var,Min
0,0.000016060329872,12.519774256248176
1,0.000035670191389,13.348790038246932
2,0.000059514019994,14.177805820245688
3,0.000088385283167,15.006821602244443
4,0.000123199074949,15.835837384243199
5,0.000165005261436,16.664853166241954
6,0.000215002031513,17.493868948240710
7,0.000274549674977,18.322884730239466
8,0.000345184378472,19.151900512238221
9,0.000428631799439,19.980916294236977
10,0.000526820150968,20.809932076235732
11,0.000641892507327,21.638947858234488
12,0.000776218022583,22.467963640233243
13,0.000932401744361,23.296979422231999
14,0.001113292702788,24.125995204230755
15,0.001321989961979,24.955010986229510
16,0.001561846338951,25.784026768228266
17,0.001836469522891,26.613042550227021
18,0.002149720366418,27.442058332225777
19,0.002505708169276,28.271074114224533
20,0.002908782833034,29.100089896223288
21,0.003363523831212,29.929105678222044
22,0.003874726011156,30.758121460220799
23,0.004447382319447,31.587137242219555
24,0.005086663619200,32.416153024218310
25,0.005797895842391,33.245168806217066
26,0.006586534790402,34.074184588215822
27,0.007458138958572,34.903200370214577
28,0.008418340812958,35.732216152213333
29,0.009472816987569,36.561231934212088
30,0.010627257896364,37.390247716210844
31,0.011887337265174,38.219263498209600
32,0.013258682084109,39.048279280208355
33,0.014746843461432,39.877295062207111
34,0.016357268826480,40.706310844205866
35,0.018095275883939,41.535326626204622
36,0.019966028667264,42.364342408203377
37,0.021974515978189,43.193358190202133
38,0.024125532435575,44.022373972200889
39,0.026423662293573,44.851389754199644
40,0.028873266129588,45.680405536198400
41,0.031478470449666,46.509421318197155
42,0.034243160215031,47.338437100195911
43,0.037170974260111,48.167452882194667
44,0.040265303550273,48.996468664193422
45,0.043529292216275,49.825484446192178
46,0.046965841301063,50.654500228190933
47,0.050577615160800,51.483516010189689
48,0.054367050473085,52.312531792188445
49,0.058336367817838,53.141547574187200
50,0.062487585806372,53.970563356185956
51,0.066822537738027,54.799579138184711
52,0.071342890757632,55.628594920183467
53,0.076050167467814,56.457610702182222
54,0.080945769915351,57.286626484180978
55,0.086031005818718,58.115642266179734
56,0.091307116834376,58.944658048178489
57,0.096775308572868,59.773673830177245
58,0.102436781974453,60.602689612176000
59,0.108292765540983,61.431705394174756
60,0.114344547800295,62.260721176173512
61,0.120593509256781,63.089736958172267
62,0.127041152962872,63.918752740171023
63,0.133689132737339,64.747768522169778
64,0.140539277964128,65.576784304168541
65,0.147593613836282,66.405800086167289
66,0.154854375869438,67.234815868166038
67,0.162324017503693,68.063831650164801
68,0.170005209645733,68.892847432163563
69,0.177900831078133,69.721863214162312
70,0.186013948781595,70.550878996161060
71,0.194347787378731,71.379894778159823
72,0.202905687113691,72.208910560158586
73,0.211691050027246,73.037926342157334
74,0.220707274267383,73.866942124156083
75,0.229957676784556,74.695957906154845
76,0.239445404990734,75.524973688153608
77,0.249173338303072,76.353989470152356
78,0.259143980836170,77.183005252151105
79,0.269359346840322,78.012021034149882
80,0.279820840795512,78.841036816148630
81,0.290529134350456,79.670052598147379
82,0.301484042531781,80.499068380146127
83,0.312684401829992,81.328084162144904
84,0.324127952887509,82.157099944143653
85,0.335811230562471,82.986115726142401
86,0.347729464115434,83.815131508141150
87,0.359876490162159,84.644147290139927
88,0.372244680854777,85.473163072138675
89,0.384824889499208,86.302178854137424
90,0.397606415494936,87.131194636136172
91,0.410576990103074,87.960210418134949
92,0.423722784121600,88.789226200133697
93,0.437028438085884,89.618241982132446
94,0.450477115133071,90.447257764131194
95,0.464050576185952,91.276273546129971
96,0.477729276641176,92.105289328128720
97,0.491492483302951,92.934305110127468
98,0.505318409900000,93.763320892126217
99,0.519184369172056,94.592336674124994
100,0.533066939221291,95.421352456123742
101,0.546942141599783,96.250368238122491
102,0.560785628449223,97.079384020121239
103,0.574572875923223,97.908399802120016
104,0.588279381102618,98.737415584118764
105,0.601880859654201,99.566431366117513
106,0.615353441575447,100.395447148116261
107,0.628673862502686,101.224462930115038
108,0.641819648227625,102.053478712113787
109,0.654769290256920,102.882494494112535
110,0.667502410452029,103.711510276111284
111,0.679999912993428,104.540526058110061
112,0.692244122117761,105.369541840108809
113,0.704218904273874,106.198557622107558
114,0.715909773531639,107.027573404106306
115,0.727303979255513,107.856589186105083
116,0.738390575224840,108.685604968103831
117,0.749160469548147,109.514620750102580
118,0.759606454883809,110.343636532101328
119,0.769723218649487,111.172652314100105
120,0.779507333082918,112.001668096098854
121,0.788957225211379,112.830683878097602
122,0.798073126999967,113.659699660096351
123,0.806857006181281,114.488715442095128
124,0.815312478521063,115.317731224093876
125,0.823444702543283,116.146747006092625
126,0.831260258019408,116.975762788091373
127,0.838767009813496,117.804778570090150
128,0.845973958958598,118.633794352088898
129,0.852891083111045,119.462810134087647
130,0.859529168776578,120.291825916086395
131,0.865899637915131,121.120841698085172
132,0.872014371698769,121.949857480083921
133,0.877885534310207,122.778873262082669
134,0.883525399719683,123.607889044081418
135,0.888946184359754,124.436904826080195
136,0.894159888527516,125.265920608078943
137,0.899178149181180,126.094936390077692
138,0.904012106565026,126.923952172076440
139,0.908672286798475,127.752967954075217
140,0.913168502208978,128.581983736073965
141,0.917509770784449,129.410999518072714
142,0.921704255680868,130.240015300071462
143,0.925759225257523,131.069031082070239
144,0.929681033640242,131.898046864068988
145,0.933475121345971,132.727062646067736
146,0.937146035054299,133.556078428066485
147,0.940697465196027,134.385094210065262
148,0.944132299657417,135.214109992064010
149,0.947452691581541,136.043125774062759
150,0.950660138993064,136.872141556061507
151,0.953755573785775,137.701157338060284
152,0.956739457496477,138.530173120059032
153,0.959611881245602,139.359188902057781
154,0.962372667252536,140.188204684056529
