,Var,Min
154,0.999028598236074,36.743629570777479
155,0.999187395035008,36.988691752605440
156,0.999321506320488,37.233753934433395
157,0.999434540870635,37.478816116261356
158,0.999530928131045,37.723878298089311
159,0.999614302667983,37.968940479917272
160,0.999683362532870,38.214002661745226
161,0.999738184714742,38.459064843573188
162,0.999783409557631,38.704127025401142
163,0.999822263146175,38.949189207229097
164,0.999855410678700,39.194251389057058
165,0.999883180518784,39.439313570885012
166,0.999906446831752,39.684375752712974
167,0.999926136813697,39.929437934540928
168,0.999942017660703,40.174500116368890
169,0.999953712605950,40.419562298196844
170,0.999962218990234,40.664624480024806
171,0.999968593020583,40.909686661852760
172,0.999973430353955,41.154748843680721
173,0.999977497757934,41.399811025508676
174,0.999981392954218,41.644873207336637
175,0.999984815077533,41.889935389164592
176,0.999987158798102,42.134997570992546
